MASTER_ID,ORIGIN_ID,APP_ID
270033,93047936,26
270033,93048218,26
270033,93048747,26
270033,93049151,26
270033,93049528,26
270033,93049532,26
270033,93049535,26
270033,93049537,26
270033,93050988,26
270033,93050991,26
282039,95625924,26
282039,95625926,26
282039,95626072,26
282039,95626492,26
282039,95626838,26
282039,95626840,26
282039,95628577,26
282039,95686203,26
282039,95688369,26
282039,95689357,26
282039,95689898,26
282039,95692130,26
282039,95692388,26
282039,95693094,26
282039,95693555,26
297046,96702918,26
297046,96703447,26
297046,96703448,26
297046,96703451,26
297046,96703452,26
297046,96703997,26
297046,96703998,26
297046,96704000,26
297046,96704001,26
297046,96704002,26
297046,96704003,26
297046,96704005,26
297046,96704006,26
297046,96704008,26
297046,96704283,26
297046,96704284,26
297046,96704285,26
297046,96704539,26
297046,96704540,26
297046,96704541,26
297046,96704542,26
297046,96704544,26
297046,96704545,26
297046,96704946,26
297046,96704947,26
297046,96705695,26
297046,96705698,26
297046,96705700,26
297046,96705955,26
297046,96706487,26
297046,96706489,26
297046,96706490,26
297046,96706744,26
305975,102830184,26
305975,102837396,26
305975,102842556,26
305975,102852081,26
305975,102865697,26
305975,103377201,26
279875,105693457,26
279875,105693458,26
279875,105693459,26
279875,105693460,26
279875,105693461,26
279875,105693462,26
279875,105693463,26
279875,105693464,26
279875,105693465,26
279875,105693466,26
279875,105693467,26
279875,105693468,26
279875,105693469,26
279875,105693470,26
279875,105693471,26
279875,105693472,26
279875,105693473,26
279875,105693474,26
279875,105693475,26
279875,105693476,26
279875,105693477,26
279875,105693478,26
279875,105693479,26
279875,105693480,26
223040,106334613,26
221602,106647824,26
221602,106647825,26
221602,106647826,26
221602,106647827,26
221602,106647828,26
221602,106647829,26
221602,106647830,26
221602,106647831,26
221602,106647832,26
221602,106647833,26
221602,106647834,26
221602,106647835,26
221602,106647836,26
221602,106647837,26
221602,106647838,26
221602,106647839,26
221602,106647840,26
221602,106647841,26
221602,106647842,26
221602,106647843,26
221602,106647844,26
221602,106647845,26
221602,106647846,26
221602,106647847,26
221602,106647848,26
221602,106647849,26
221602,106647850,26
221602,106647851,26
221602,106647852,26
221602,106647853,26
221602,106647854,26
221602,106647855,26
221602,106647856,26
221602,106647857,26
221602,106647858,26
221602,106647859,26
221602,106647860,26
221602,106647861,26
221602,106647862,26
221602,106647863,26
221602,106647864,26
221602,106647865,26
221602,106647866,26
221602,106647867,26
221602,106647868,26
221602,106647869,26
221602,106647870,26
221602,106647871,26
221602,106647872,26
221602,106647873,26
221602,106647874,26
221602,106647875,26
221602,106647876,26
221602,106647877,26
221602,106647878,26
221602,106647879,26
221602,106647880,26
221602,106647881,26
221602,106647882,26
221602,106647883,26
221602,106647884,26
221602,106647885,26
221602,106647886,26
221602,106647887,26
221602,106647888,26
221602,106647889,26
221602,106647890,26
221602,106647891,26
221602,106647892,26
221602,106647893,26
221602,106647894,26
221602,106647895,26
221602,106647896,26
221602,106647897,26
221602,106647898,26
221602,106647899,26
221602,106647900,26
221602,106647901,26
221602,106647902,26
221602,106647903,26
221602,106647904,26
221602,106647905,26
221602,106647906,26
221602,106647907,26
221602,106647908,26
221602,106647909,26
322043,108588673,26
101371,108735965,26
101371,108735966,26
101371,108735967,26
101371,108735968,26
101371,108735969,26
101371,108735970,26
101371,108735971,26
101371,108735972,26
101371,108735973,26
101371,108735974,26
101371,108735975,26
101371,108735976,26
101371,108735977,26
101371,108735978,26
101371,108735979,26
101371,108735980,26
101371,108735981,26
101371,108735982,26
101371,108735983,26
101371,108735984,26
101371,108735985,26
101371,108735986,26
101371,108735987,26
101371,108735988,26
101371,108735989,26
101371,108735990,26
101371,108735991,26
101371,108735992,26
101371,108735993,26
101371,108735994,26
101371,108735995,26
101371,108735996,26
101371,108735997,26
101371,108735998,26
101371,108735999,26
101371,108736000,26
101371,108736001,26
101371,108736002,26
101371,108736003,26
101371,108736004,26
101371,108736005,26
101371,108736006,26
101371,108736007,26
101371,108736008,26
101371,108736009,26
101371,108736010,26
101371,108736011,26
101371,108736012,26
101371,108736013,26
101371,108736014,26
101371,108736015,26
101371,108736016,26
101371,108736017,26
101371,108736018,26
101371,108736019,26
101371,108736020,26
101371,108736021,26
101371,108736022,26
101371,108736023,26
101371,108736024,26
101371,108736025,26
101371,108736026,26
101371,108736028,26
101371,108736029,26
101371,108736030,26
101371,108736031,26
101371,108736032,26
101371,108736033,26
101371,108736034,26
101371,108736035,26
101371,108736036,26
101371,108736037,26
101371,108736038,26
101371,108736039,26
101371,108736040,26
101371,108736041,26
101371,108736042,26
101371,108736043,26
101371,108736044,26
101371,108736045,26
101371,108736046,26
101371,108736047,26
101371,108736048,26
101371,108736049,26
101371,108736050,26
101371,108736051,26
101371,108736052,26
101371,108736053,26
101371,108736054,26
101371,108736055,26
101371,108736056,26
101371,108736057,26
101371,108736058,26
101371,108736059,26
101371,108736060,26
101371,108736061,26
101371,108736062,26
322043,109841666,26
322043,109842419,26
322043,109849515,26
322043,109850645,26
322043,109856058,26
322043,109857682,26
322043,109859035,26
322043,109861244,26
322043,109863582,26
322043,109864876,26
322043,109865438,26
322043,109866539,26
322043,109868172,26
322043,109870703,26
322043,109870712,26
322043,109871753,26
322043,109871983,26
322043,109872291,26
322043,109875487,26
322043,109878028,26
322043,109878039,26
322043,109878298,26
322043,109881756,26
322043,109882195,26
322043,109884447,26
322043,109885939,26
322043,109889373,26
221602,115129713,26
221602,115129714,26
113967,121677920,26
113967,121677921,26
224333,121691132,26
235250,121710055,26
221416,121979726,26
223040,121980683,26
234292,121985132,26
229506,121989625,26
223672,122000812,26
219395,122016072,26
232635,122018978,26
232622,122023248,26
232629,122441940,26
232629,122441941,26
232629,122441942,26
232629,122441943,26
232629,122441944,26
232629,122441945,26
232629,122441946,26
232629,122441947,26
232629,122441948,26
232629,122441949,26
232629,122441950,26
232629,122441951,26
232629,122441952,26
232629,122441953,26
232629,122441954,26
232629,122441955,26
232629,122441956,26
232629,122441957,26
232629,122441958,26
232629,122441959,26
232629,122441960,26
113967,122444637,26
219395,123137790,26
219395,123137791,26
219395,123137792,26
219395,123137793,26
219395,123137794,26
219395,123137795,26
219395,123137796,26
219395,123137797,26
219395,123137798,26
219395,123137799,26
219395,123137800,26
219395,123137801,26
219395,123137802,26
219395,123137803,26
219395,123137804,26
219395,123137805,26
219395,123137806,26
219395,123137807,26
219395,123137808,26
219395,123137809,26
219395,123137810,26
235250,136818991,26
235250,136819013,26
235250,136819017,26
235250,136819020,26
235250,136819023,26
235250,136819026,26
235250,136819029,26
235250,136819032,26
235250,136819035,26
235250,136819038,26
235250,136819041,26
235250,136819044,26
235250,136819047,26
235250,136819050,26
235250,136819053,26
235250,136819056,26
235250,136819059,26
235250,136819062,26
235250,136819065,26
235250,136819068,26
235250,136819071,26
235250,136819074,26
235250,136819077,26
232629,143400680,26
232629,143400702,26
232629,143400705,26
232629,143400708,26
232629,143400711,26
232629,143400714,26
232629,143400717,26
232629,143400720,26
232629,143400723,26
232629,143400726,26
232629,143400729,26
232629,143400732,26
232629,143400735,26
232629,143400738,26
232629,143400741,26
232629,143400744,26
232629,143400747,26
232629,143400750,26
232629,143400753,26
232629,143400756,26
232629,143400759,26
232629,143400762,26
232629,143400765,26
231331,143901188,26
231331,143901210,26
231331,143901213,26
231331,143901216,26
231331,143901219,26
231331,143901222,26
231331,143901225,26
231331,143901228,26
231331,143901231,26
231331,143901234,26
231331,143901237,26
231331,143901240,26
231331,143901243,26
231331,143901246,26
231331,143901249,26
231331,143901252,26
231331,143901255,26
231331,143901258,26
231331,143901261,26
231331,143901264,26
231331,143901267,26
231331,143901270,26
231331,143901273,26
232622,144238465,26
232622,144238487,26
232622,144238490,26
232622,144238493,26
232622,144238496,26
232622,144238499,26
232622,144238502,26
232622,144238505,26
232622,144238508,26
232622,144238511,26
232622,144238514,26
232622,144238517,26
232622,144238520,26
232622,144238523,26
232622,144238526,26
232622,144238529,26
232622,144238532,26
232622,144238535,26
232622,144238538,26
232622,144238541,26
232622,144238544,26
232622,144238547,26
232622,144238550,26
234292,144240866,26
234292,144240888,26
234292,144241035,26
234292,144241038,26
234292,144241041,26
234292,144241044,26
234292,144241047,26
234292,144241050,26
234292,144241053,26
234292,144241056,26
234292,144241059,26
234292,144241062,26
234292,144241065,26
234292,144241068,26
234292,144241071,26
234292,144241074,26
234292,144241077,26
234292,144241080,26
234292,144241083,26
234292,144241086,26
234292,144241089,26
234292,144241092,26
234292,144241095,26
223040,144241670,26
223040,144241692,26
223040,144241695,26
223040,144241698,26
223040,144241701,26
223040,144241704,26
223040,144241707,26
223040,144241710,26
223040,144241713,26
223040,144241716,26
223040,144241719,26
223040,144241722,26
223040,144241725,26
223040,144241728,26
223040,144241731,26
223040,144241734,26
223040,144241737,26
223040,144241740,26
223040,144241743,26
223040,144241746,26
223040,144241749,26
223040,144241752,26
223040,144241755,26
229506,144242694,26
229506,144242716,26
229506,144242719,26
229506,144242722,26
229506,144242725,26
229506,144242728,26
229506,144242731,26
229506,144242734,26
229506,144242737,26
229506,144242740,26
229506,144242743,26
229506,144242746,26
229506,144242749,26
229506,144242752,26
229506,144242755,26
229506,144242758,26
229506,144242761,26
229506,144242764,26
229506,144242767,26
229506,144242769,26
229506,144242773,26
229506,144242776,26
229506,144242779,26
224333,144243382,26
224333,144243404,26
224333,144243407,26
224333,144243410,26
224333,144243413,26
224333,144243416,26
224333,144243419,26
224333,144243422,26
224333,144243425,26
224333,144243428,26
224333,144243431,26
224333,144243434,26
224333,144243437,26
224333,144243440,26
224333,144243443,26
224333,144243446,26
224333,144243449,26
224333,144243452,26
224333,144243455,26
224333,144243458,26
224333,144243461,26
224333,144243464,26
224333,144243467,26
223672,144246449,26
223672,144246471,26
223672,144246474,26
223672,144246477,26
223672,144246480,26
223672,144246483,26
223672,144246486,26
223672,144246489,26
223672,144246492,26
223672,144246495,26
223672,144246498,26
223672,144246501,26
223672,144246504,26
223672,144246507,26
223672,144246510,26
223672,144246513,26
223672,144246516,26
223672,144246519,26
223672,144246522,26
223672,144246525,26
223672,144246528,26
223672,144246531,26
223672,144246534,26
221416,144249274,26
221416,144249296,26
221416,144249299,26
221416,144249302,26
221416,144249305,26
221416,144249308,26
221416,144249311,26
221416,144249314,26
221416,144249317,26
221416,144249320,26
221416,144249323,26
221416,144249326,26
221416,144249329,26
221416,144249332,26
221416,144249335,26
221416,144249338,26
221416,144249341,26
221416,144249344,26
221416,144249347,26
221416,144249350,26
221416,144249353,26
221416,144249356,26
221416,144249359,26
232635,144250312,26
232635,144250334,26
232635,144250337,26
232635,144250340,26
232635,144250343,26
232635,144250346,26
232635,144250349,26
232635,144250352,26
232635,144250355,26
232635,144250358,26
232635,144250361,26
232635,144250364,26
232635,144250367,26
232635,144250370,26
232635,144250373,26
232635,144250376,26
232635,144250379,26
232635,144250382,26
232635,144250385,26
232635,144250388,26
232635,144250391,26
232635,144250394,26
232635,144250397,26
219395,144254799,26
219395,144254821,26
219395,144254824,26
219395,144254827,26
219395,144254830,26
219395,144254833,26
219395,144254836,26
219395,144254855,26
219395,144254869,26
219395,144254885,26
219395,144254899,26
219395,144254915,26
219395,144254934,26
219395,144254955,26
219395,144254970,26
219395,144254985,26
219395,144255001,26
219395,144255016,26
219395,144255040,26
219395,144255056,26
219395,144255067,26
219395,144255085,26
219395,144255099,26
113967,145524833,26
361158,148254720,26
390860,148931985,26
390860,148933244,26
390860,148934011,26
390860,148939252,26
390860,148942643,26
390860,148945473,26
429235,149388417,26
429235,149388419,26
429235,149388420,26
429235,149388421,26
429235,149388792,26
429235,149388868,26
429235,149388869,26
429235,149389430,26
429235,149392066,26
429235,149392330,26
429235,149392331,26
429235,149392333,26
429235,149393122,26
429235,149393125,26
429235,149393361,26
429235,149393614,26
429235,149393635,26
429235,149393638,26
429235,149393639,26
429235,149394227,26
429235,149394230,26
429235,149395138,26
429235,149397331,26
429235,149397776,26
429235,149397779,26
429235,149397781,26
429235,149397782,26
429235,149398114,26
429235,149398116,26
429235,149400860,26
429235,149405755,26
429235,149405759,26
429235,149406073,26
429235,149406462,26
429235,149406821,26
429235,149407273,26
429235,149412054,26
429235,149412301,26
429235,149412304,26
429235,149412317,26
429235,149412605,26
429235,149412609,26
429235,149413844,26
429235,149414093,26
429235,149414096,26
429235,149414102,26
429235,149415887,26
429235,149416462,26
429235,149416465,26
429235,149416468,26
429235,149416491,26
390860,149485805,26
390860,149485808,26
390860,149486150,26
390860,149486359,26
390860,149486637,26
390860,149486643,26
390860,149487318,26
390860,149487570,26
390860,149487869,26
390860,149488365,26
390860,149488606,26
390860,149488613,26
429628,149548460,26
429628,149548778,26
429628,149549051,26
429628,149550041,26
429628,149550044,26
429628,149550048,26
429628,149551823,26
429628,149551826,26
429628,149552598,26
429628,149552601,26
429628,149552604,26
429628,149553533,26
429628,149553536,26
429628,149553862,26
429628,149553866,26
429628,149553871,26
429628,149553874,26
429628,149555253,26
429628,149556323,26
429628,149556326,26
429628,149556437,26
429628,149556441,26
429628,149556446,26
429628,149558514,26
429628,149558516,26
429628,149558517,26
429628,149558518,26
429628,149558520,26
429628,149558522,26
429628,149558523,26
429628,149558525,26
429628,149558754,26
429628,149558756,26
429628,149558757,26
429628,149558759,26
429628,149558760,26
429628,149558878,26
429628,149579357,26
429628,149579359,26
429628,149579360,26
429628,149580690,26
429628,149581403,26
429628,149581675,26
429628,149583201,26
429628,149583203,26
429628,149583204,26
429628,149583206,26
429628,149583456,26
429628,149584045,26
429628,149585076,26
429628,149585078,26
423490,149585641,26
423490,149586800,26
423490,149586972,26
423490,149587934,26
423490,149587936,26
423490,149588577,26
423490,149588580,26
423490,149589641,26
423490,149589642,26
423490,149589644,26
423490,149590015,26
423490,149591333,26
423490,149591334,26
423490,149591973,26
423490,149591975,26
423490,149592471,26
423490,149592603,26
423490,149594508,26
423490,149594509,26
423490,149594511,26
423490,149594514,26
423490,149594517,26
423490,149594518,26
423490,149594519,26
423490,149594520,26
423490,149595666,26
423490,149595667,26
423490,149596437,26
423490,149602305,26
423490,149615688,26
423490,149616352,26
423490,149624569,26
423490,149625636,26
423490,149626517,26
423490,149627721,26
423490,149629801,26
423490,149630665,26
423490,149630669,26
423490,149642513,26
423490,149643377,26
423490,149643391,26
423490,149644103,26
423490,149645861,26
423490,149646664,26
423490,149647907,26
423490,149678906,26
423490,149682076,26
423490,149683618,26
423490,149686677,26
423490,149686893,26
423490,149691573,26
390860,149737035,26
113967,150163949,26
113967,150163971,26
113967,150163974,26
113967,150163977,26
113967,150163980,26
113967,150163983,26
113967,150163986,26
113967,150163989,26
113967,150163992,26
113967,150163995,26
113967,150163998,26
113967,150164001,26
113967,150164004,26
113967,150164007,26
113967,150164010,26
113967,150164013,26
113967,150164016,26
113967,150164019,26
113967,150164022,26
113967,150164025,26
113967,150164028,26
113967,150164031,26
113967,150164034,26
431883,150445280,26
431883,150446010,26
431883,150455662,26
431883,150455666,26
431883,150455668,26
431883,150455671,26
431883,150455780,26
431883,150456568,26
431883,150457639,26
431883,150457640,26
431883,150457641,26
431883,150457642,26
431883,150457643,26
431176,150514570,26
431176,150514571,26
431176,150514573,26
431176,150514944,26
431176,150514945,26
431176,150514946,26
431176,150514947,26
431176,150515318,26
431176,150515319,26
431176,150515321,26
431176,150515324,26
431176,150515728,26
431176,150515729,26
431176,150516100,26
431176,150516101,26
431176,150516102,26
431176,150516103,26
431176,150516105,26
431176,150516852,26
431176,150516853,26
431176,150517014,26
431176,150517015,26
431176,150517016,26
431176,150517017,26
431176,150517018,26
431176,150517019,26
431176,150517020,26
431176,150518377,26
431176,150518872,26
431176,150519280,26
431176,150519287,26
431176,150519291,26
431176,150519842,26
431176,150519845,26
431176,150520421,26
431176,150521937,26
431176,150522794,26
431176,150522799,26
431176,150522802,26
431176,150523211,26
431176,150523215,26
431176,150523218,26
431176,150523674,26
431176,150523678,26
431176,150523685,26
431176,150523690,26
431176,150525120,26
431176,150525308,26
431176,150525311,26
431176,150525313,26
431466,150857333,26
431466,150857786,26
431466,150858125,26
431466,150858495,26
431466,150858642,26
431466,150858644,26
431466,150858646,26
431466,150859959,26
431466,150860057,26
431466,150860189,26
431466,150860192,26
431466,150860727,26
431466,150860799,26
431466,150861370,26
431466,150861401,26
431466,150861403,26
431466,150861487,26
431466,150861841,26
431466,150861843,26
431466,150861974,26
431466,150861976,26
431466,150861977,26
431466,150861978,26
431466,150861979,26
431466,150861981,26
431466,150862023,26
431466,150862024,26
431466,150862447,26
430532,151305027,26
430532,151305452,26
430532,151305669,26
430532,151306434,26
430532,151306635,26
430532,151306637,26
430532,151306871,26
430532,151306872,26
430532,151306873,26
430532,151306874,26
430532,151307269,26
430532,151307862,26
430532,151308401,26
430532,151308402,26
430532,151308575,26
430532,151309206,26
430532,151309208,26
430532,151309210,26
430532,151309211,26
430532,151309212,26
430532,151309215,26
430532,151309219,26
430532,151309379,26
430532,151309383,26
430532,151309387,26
430532,151309394,26
430532,151309401,26
430532,151309514,26
430532,151319055,26
430532,151319541,26
430532,151321677,26
430532,151322406,26
430532,151323675,26
430532,151326557,26
430532,151326800,26
430532,151328782,26
430532,151330781,26
430532,151330789,26
430532,151331366,26
430532,151333059,26
430532,151338506,26
430532,151338511,26
430532,151339857,26
430532,151340151,26
430532,151340992,26
430532,151342034,26
430532,151342995,26
430532,151343002,26
430532,151344597,26
430532,151346633,26
430532,151346636,26
431883,151607984,26
431883,151609093,26
431883,151609222,26
431883,151609223,26
431883,151609224,26
431883,151609225,26
431883,151609226,26
431883,151609227,26
431883,151655430,26
431883,151655432,26
431883,151655433,26
431883,151655434,26
431883,151655435,26
431883,151660137,26
431883,151660139,26
431883,151660143,26
431883,151661899,26
431883,151661902,26
431883,151662432,26
431883,151662842,26
431883,151662843,26
431883,151662847,26
431883,151662848,26
431883,151662852,26
431883,151663528,26
431883,151663531,26
431883,151663639,26
431883,151721174,26
431883,151733307,26
431883,151749972,26
435301,151808723,26
435301,151809182,26
435301,151810960,26
435301,151811363,26
435301,151811365,26
435301,151811367,26
435301,151811369,26
435301,151811370,26
435301,151811371,26
431883,152024484,26
431883,152195518,26
431883,152209424,26
431883,152211727,26
431883,152224070,26
431883,152225591,26
431883,152227391,26
431883,152443853,26
431466,152470826,26
431466,152474301,26
431466,152474859,26
431466,152475623,26
431466,152476809,26
431466,152477339,26
431466,152477688,26
431466,152478623,26
431466,152479288,26
431466,152480559,26
431466,152481470,26
431466,152482149,26
431466,152483603,26
431466,152483741,26
431466,152485195,26
431466,152485838,26
431466,152486331,26
431466,152486922,26
431466,152486928,26
431466,152487692,26
431466,152487825,26
431466,152487831,26
431883,152488160,26
431883,152496158,26
431883,152497484,26
431466,152501759,26
431883,152507090,26
431883,152508172,26
431883,152508177,26
435301,152641118,26
435301,152641326,26
435301,152641537,26
435301,152641545,26
435301,152641555,26
435301,152641879,26
435301,152641956,26
435301,152641967,26
435301,152642330,26
435301,152643444,26
435301,152643594,26
435301,152643952,26
435301,152643960,26
435301,152643967,26
435301,152643980,26
435301,152644238,26
435301,152644975,26
435301,152644983,26
435301,152645817,26
435301,152647124,26
435301,152647127,26
435770,152653707,26
435770,152653876,26
435770,152653884,26
435770,152654185,26
435770,152654795,26
435770,152654799,26
435770,152654803,26
435770,152654808,26
435770,152654953,26
435770,152654957,26
435770,152654961,26
435770,152654966,26
435770,152654971,26
435770,152654975,26
435770,152655205,26
435770,152655210,26
435770,152656823,26
435770,152656827,26
435770,152656914,26
435770,152657148,26
435770,152657241,26
435770,152657337,26
435770,152657620,26
435770,152663439,26
435770,152663649,26
435770,152663651,26
435770,152663808,26
435770,152663809,26
435770,152665475,26
435770,152665693,26
435770,152667276,26
435770,152668603,26
435770,152669930,26
435770,152669932,26
435770,152669968,26
435770,152669970,26
435770,152670271,26
435770,152670457,26
435770,152672116,26
435770,152672118,26
435770,152672685,26
435770,152672687,26
435770,152673973,26
435770,152673975,26
435770,152673977,26
435770,152673979,26
435770,152673981,26
435770,152674099,26
435770,152674101,26
435770,152674103,26
435770,152674104,26
433508,152953614,26
435301,153166767,26
435301,153166768,26
435301,153166769,26
435301,153166770,26
435301,153166772,26
435301,153166773,26
435301,153166774,26
435301,153166785,26
435301,153166858,26
435301,153166859,26
435301,153166861,26
435301,153166862,26
435301,153166863,26
435301,153166865,26
435301,153166866,26
435301,153166867,26
435301,153166868,26
435301,153166869,26
435301,153166871,26
435301,153166872,26
435301,153166873,26
431466,153233730,26
431466,153233734,26
431466,153234178,26
435701,154240157,26
435701,154240159,26
435701,154240669,26
435701,154243504,26
435701,154244146,26
435701,154244376,26
435701,154245002,26
435701,154245234,26
435701,154245990,26
435701,154246113,26
435701,154246861,26
435701,154247388,26
435701,154247808,26
435701,154248034,26
435701,154248043,26
435701,154248757,26
435701,154249477,26
435701,154249481,26
435701,154249485,26
435701,154249489,26
435701,154249591,26
435701,154250231,26
435701,154250246,26
435770,155080072,26
435770,155080074,26
435770,155080357,26
435770,155080359,26
435770,155080385,26
435770,155080494,26
435770,155080495,26
435770,155080498,26
435770,155080504,26
390868,155659855,26
390868,155660412,26
390868,155660594,26
390868,155660684,26
390868,155660687,26
390868,155660691,26
390868,155660695,26
390868,155661205,26
390868,155662690,26
390868,155663085,26
390868,155664126,26
390868,155671838,26
390868,155672446,26
390868,155672448,26
390868,155672665,26
390868,155672809,26
390868,155672811,26
390868,155672813,26
390868,155672815,26
390863,155679716,26
390863,155680312,26
390863,155681127,26
433890,155743213,26
433890,155743214,26
433890,156245949,26
431176,156891616,26
433890,157395354,26
433890,157395379,26
433890,157396584,26
433890,157396587,26
433890,157396588,26
433890,157397714,26
433890,157397717,26
433890,157398092,26
433890,157398093,26
433890,157398105,26
433890,157398108,26
433890,157398125,26
433890,157398126,26
433890,157398994,26
433890,157398995,26
433890,157399002,26
433890,157399003,26
433890,157400291,26
433890,157400819,26
433890,157401829,26
433890,157401961,26
433890,157401967,26
433890,157401968,26
433890,157401979,26
433890,157401981,26
433890,157406948,26
433890,157406949,26
433890,157407089,26
433890,157407180,26
433890,157409883,26
433890,157409884,26
433890,157411031,26
433890,157411032,26
433890,157411842,26
433890,157411844,26
433890,157566449,26
433890,157566450,26
433890,157566456,26
433890,157566457,26
433890,157566732,26
433890,157566733,26
433890,157566739,26
433890,157566740,26
433890,157567114,26
433890,157567115,26
433890,157567121,26
433890,157567122,26
433890,157567130,26
433890,157567131,26
433890,157567137,26
433890,157567138,26
433890,157567146,26
433890,157567147,26
433890,157567153,26
433890,157567154,26
433890,157567162,26
433890,157567163,26
433890,157567169,26
433890,157567170,26
433890,157567183,26
433890,157567184,26
433890,157634930,26
433890,157634931,26
433890,157635120,26
433890,157635122,26
433890,157635493,26
433890,157635496,26
433890,157635502,26
433890,157635503,26
433890,157635607,26
433890,157635608,26
433890,157635869,26
433890,157635870,26
433890,157635876,26
433890,157635877,26
433890,157635883,26
433890,157635884,26
433890,157636527,26
433890,157636529,26
433890,157636534,26
433890,157636535,26
433890,157636542,26
433890,157636543,26
433890,157636549,26
433890,157636550,26
433890,157636558,26
433890,157636560,26
390863,157704532,26
124882,158038902,26
124882,158038924,26
124882,158038927,26
124882,158038930,26
124882,158038933,26
124882,158038936,26
124882,158038939,26
124882,158038942,26
124882,158038945,26
124882,158038948,26
124882,158038951,26
124882,158038954,26
124882,158038957,26
124882,158038960,26
124882,158038963,26
124882,158038966,26
124882,158038969,26
124882,158038972,26
124882,158038975,26
124882,158038978,26
124882,158038981,26
124882,158038984,26
124882,158038987,26
433508,158430245,26
433508,158430259,26
433508,158430271,26
433508,158430283,26
433508,158430294,26
433508,158430305,26
433508,158430317,26
433508,158430331,26
433508,158430343,26
433508,158430354,26
433508,158430365,26
433508,158430377,26
433508,158430388,26
433508,158430400,26
433508,158430410,26
433508,158430419,26
433508,158430431,26
433508,158430442,26
433508,158430453,26
433508,158430466,26
433508,158430487,26
435701,158767145,26
435701,158767148,26
435701,158767351,26
435701,158768934,26
435701,158768937,26
435701,158769720,26
435701,158770411,26
435701,158770412,26
435701,158770691,26
435701,158770694,26
435701,158770793,26
435701,158770795,26
435701,158771269,26
435701,158771270,26
435701,158771924,26
435701,158771927,26
435701,158771935,26
435701,158772224,26
435701,158772226,26
437531,158801471,26
437531,158802876,26
437531,158803662,26
437531,158803670,26
437531,158803676,26
437531,158803679,26
437531,158803681,26
437531,158803682,26
437531,158803684,26
437531,158803686,26
437531,158803687,26
453031,159317053,26
453031,159317073,26
453031,159317076,26
453031,159317078,26
453031,159317080,26
453031,159317082,26
453031,159317083,26
453031,159317085,26
453031,159317087,26
453031,159317088,26
453031,159317089,26
453031,159317090,26
453031,159317091,26
453031,159317092,26
453031,159317094,26
453031,159317095,26
453031,159317096,26
453031,159317097,26
453031,159317098,26
453031,159317099,26
453031,159317103,26
453031,159317104,26
453031,159317105,26
453031,159317106,26
453031,159317107,26
453031,159317254,26
453031,159317255,26
453031,159317259,26
453031,159317260,26
453031,159317262,26
453031,159317263,26
453031,159317264,26
453031,159317411,26
453031,159317412,26
453031,159317414,26
453031,159317416,26
453031,159317417,26
453031,159317418,26
453031,159317514,26
453031,159317516,26
453031,159317518,26
453031,159317521,26
453031,159317668,26
450260,159412816,26
450260,159412820,26
450260,159412824,26
450260,159412827,26
450260,159412831,26
450260,159413176,26
450260,159413253,26
450260,159413263,26
450260,159413266,26
450260,159413269,26
450260,159413845,26
450260,159413848,26
450260,159413851,26
450260,159413975,26
450260,159413990,26
450260,159413993,26
450260,159413998,26
450260,159414024,26
450260,159414223,26
450260,159414409,26
450260,159414415,26
450260,159414419,26
450260,159414807,26
450260,159415100,26
450260,159415103,26
450260,159415108,26
450260,159415113,26
450260,159416451,26
450260,159416453,26
450260,159416869,26
450260,159416871,26
450260,159417016,26
450260,159417328,26
450260,159417330,26
450260,159417333,26
450260,159417336,26
450260,159417337,26
450260,159417340,26
449958,159418528,26
449958,159418529,26
449958,159418531,26
449958,159418533,26
449958,159418535,26
449958,159418536,26
449958,159418537,26
449958,159418539,26
449958,159418540,26
449958,159418541,26
450260,161076835,26
450260,161078789,26
458365,163713093,26
458365,163713095,26
458365,163713097,26
458365,163713098,26
458365,163713099,26
458365,163713100,26
458365,163713101,26
458365,163713102,26
458365,163713103,26
458365,163713104,26
458365,163713106,26
458365,163713631,26
458365,163713633,26
458365,163713634,26
458365,163714155,26
458365,163714156,26
458365,163714157,26
458365,163714158,26
458365,163714159,26
458365,163714161,26
458365,163714163,26
458365,163714165,26
458365,163719484,26
458365,163719650,26
458365,163719651,26
458365,163719652,26
458365,163719654,26
458365,163719655,26
458365,163719657,26
458365,163719660,26
458365,163719661,26
458365,163719662,26
458365,164868403,26
431304,164870737,26
431304,164872089,26
431304,164872485,26
431304,164873127,26
431304,164873129,26
431304,164873443,26
431304,164873641,26
431304,164875184,26
431304,164875591,26
431304,164875845,26
431304,164876840,26
431304,164876842,26
431304,164877207,26
431304,164877836,26
431304,164877839,26
431304,164877994,26
431304,164879173,26
431304,164879177,26
431304,164879465,26
431304,164880683,26
431304,164882219,26
431304,164886642,26
431304,164886645,26
431304,164886646,26
431304,164886647,26
431304,164887019,26
431304,164889828,26
431304,164889831,26
431304,164890619,26
431304,164891185,26
431304,164891378,26
431304,164891382,26
431304,164891387,26
431304,164891391,26
431304,164891396,26
431304,164891399,26
431304,164891403,26
431304,164891753,26
431304,164893899,26
431304,164898814,26
431304,164899440,26
431304,164900050,26
431304,164900101,26
465431,165366472,26
465431,165366671,26
465431,165389085,26
465431,165389089,26
465431,165389093,26
465431,165389096,26
465431,165389099,26
465431,165390262,26
465431,165412039,26
465431,165412041,26
465431,165412267,26
465431,165412677,26
465431,165412678,26
465431,165431154,26
465431,165431156,26
465431,165431157,26
465431,165431159,26
465431,165431160,26
